measurement_column,SeqId,SomaId,TargetFullName,Target,UniProt,EntrezGeneID,EntrezGeneSymbol,Organism,Units,Type,Dilution,PlateScale_Reference
SeqId,SeqId,SomaId,TargetFullName,Target,UniProt,EntrezGeneID,EntrezGeneSymbol,Organism,Units,Type,Dilution,PlateScale_Reference
5493-17_3,5493-17_3,SL010524,Serine/threonine-protein kinase WNK3,WNK3,Q9BYP7,65267,WNK3,Human,RFU,Protein,20,52.5
5494-52_3,5494-52_3,SL009790,Small nuclear ribonucleoprotein F,RUXF,P62306,6636,SNRPF,Human,RFU,Protein,20,141.85000000000002
5508-62_3,5508-62_3,SL000344,Cathepsin D,Cathepsin D,P07339,1509,CTSD,Human,RFU,Protein,20,286769.05000000005
5509-7_3,5509-7_3,SL000084,Epidermal growth factor,EGF,P01133,1950,EGF,Human,RFU,Protein,20,148.4
5526-53_3,5526-53_3,SL004859,Tumor necrosis factor receptor superfamily member 18,GITR,Q9Y5U5,8784,TNFRSF18,Human,RFU,Protein,20,33.65
5532-53_3,5532-53_3,SL003060,Fibroblast growth factor receptor 1,bFGF-R,P11362,2260,FGFR1,Human,RFU,Protein,20,192061.2
5534-49_2,5534-49_2,SL004157,Tumor necrosis factor receptor superfamily member 10B,TRAIL R2,O14763,8795,TNFRSF10B,Human,RFU,Protein,20,43.05
5542-22_2,5542-22_2,SL006397,Neuropilin-1,NRP1,O14786,8829,NRP1,Human,RFU,Protein,20,43515.55
5792-8_2,5792-8_2,SL000011,alpha-Fetoprotein,AFP,P02771,174,AFP,Human,RFU,Protein,20,45.05
5798-3_3,5798-3_3,SL003704,BH3-interacting domain death agonist,BID,P55957,637,BID,Human,RFU,Protein,20,299.54999999999995
5801-72_3,5801-72_3,SL000305,beta-nerve growth factor,b-NGF,P01138,4803,NGF,Human,RFU,Protein,20,74.69999999999999
5803-24_3,5803-24_3,SL003362,Complement C3d fragment,C3d,P01024,718,C3,Human,RFU,Protein,20,29521.75
5807-77_3,5807-77_3,SL007195,CD70 antigen,CD70,P32970,970,CD70,Human,RFU,Protein,20,48.8
5810-25_3,5810-25_3,SL005155,Teratocarcinoma-derived growth factor 1,Cripto,P13385,6997,TDGF1,Human,RFU,Protein,20,1883.25
5813-58_3,5813-58_3,SL000408,Erythropoietin,Epo,P01588,2056,EPO,Human,RFU,Protein,20,47.05
5822-22_3,5822-22_3,SL004248,Glial cell line-derived neurotrophic factor,GDNF,P39905,2668,GDNF,Human,RFU,Protein,20,32.45
5825-49_3,5825-49_3,SL000458,Interferon gamma receptor 1,IFN-g R1,P15260,3459,IFNGR1,Human,RFU,Protein,20,279.95
5834-18_3,5834-18_3,SL000485,Interleukin-9,IL-9,P15248,3578,IL9,Human,RFU,Protein,20,132.3
5837-49_3,5837-49_3,SL004714,Leukemia inhibitory factor receptor,LIF sR,P42702,3977,LIFR,Human,RFU,Protein,20,390.6
5843-60_3,5843-60_3,SL003542,Histone-lysine N-methyltransferase EHMT2,NG36,Q96KQ7,10919,EHMT2,Human,RFU,Protein,20,42.3
5846-24_3,5846-24_3,SL004683,Noggin,Noggin,Q13253,9241,NOG,Human,RFU,Protein,20,282.20000000000005
5852-6_3,5852-6_3,SL004783,Protein S100-A12,S100A12,P80511,6283,S100A12,Human,RFU,Protein,20,77.8
5854-60_3,5854-60_3,SL004230,Microtubule-associated protein tau,tau,P10636,4137,MAPT,Human,RFU,Protein,20,18.65
5858-6_5,5858-6_5,SL005688,14-3-3 protein zeta/delta,14-3-3 protein zeta/delta,P63104,7534,YWHAZ,Human,RFU,Protein,20,43625.350000000006
5861-78_3,5861-78_3,SL008466,"3-hydroxyanthranilate 3,4-dioxygenase",3HAO,P46952,23498,HAAO,Human,RFU,Protein,20,100.6
5864-10_3,5864-10_3,SL004910,Fructose-bisphosphate aldolase A,aldolase A,P04075,226,ALDOA,Human,RFU,Protein,20,93514.15
5867-60_3,5867-60_3,SL008008,Arginase-1,ARGI1,P05089,383,ARG1,Human,RFU,Protein,20,58.7
5870-23_2,5870-23_2,SL003700,Bcl2-associated agonist of cell death,BAD,Q92934,572,BAD,Human,RFU,Protein,20,108.30000000000001
5879-51_3,5879-51_3,SL009207,Dynactin subunit 2,Dynactin subunit 2,Q13561,10540,DCTN2,Human,RFU,Protein,20,73.69999999999999
5882-34_2,5882-34_2,SL005685,Elongation factor 1-beta,EF-1-beta,P24534,1933,EEF1B2,Human,RFU,Protein,20,20.15
5885-55_3,5885-55_3,SL004924,Eukaryotic translation initiation factor 4H,eIF-4H,Q15056,7458,EIF4H,Human,RFU,Protein,20,130.25
5888-29_3,5888-29_3,SL005687,Eukaryotic translation initiation factor 5A-1,eIF-5A-1,P63241,1984,EIF5A,Human,RFU,Protein,20,248.55
5897-58_3,5897-58_3,SL002071,Gastrin-releasing peptide,Gastrin-releasing peptide,P07492,2922,GRP,Human,RFU,Protein,20,42.3
5900-11_2,5900-11_2,SL009431,Histidine triad nucleotide-binding protein 1,HINT1,P49773,3094,HINT1,Human,RFU,Protein,20,67.4
5903-91_2,5903-91_2,SL004899,Heat shock cognate 71 kDa protein,HSP70 protein 8,P11142,3312,HSPA8,Human,RFU,Protein,20,821.45
5909-51_3,5909-51_3,SL003687,Nucleoside diphosphate kinase A,Nucleoside diphosphate kinase A,P15531,4830,NME1,Human,RFU,Protein,20,165.9
5915-58_3,5915-58_3,SL012148,Peroxisomal targeting signal 1 receptor,PEX5,P50542,5830,PEX5,Human,RFU,Protein,20,41.05
5918-5_3,5918-5_3,SL008176,Proteasome activator complex subunit 1,PSME1,Q06323,5720,PSME1,Human,RFU,Protein,20,340.5
5921-58_3,5921-58_3,SL004829,Protein S100-A7,S100A7,P31151,6278,S100A7,Human,RFU,Protein,20,22.9
5927-4_3,5927-4_3,SL004690,WNT1-inducible-signaling pathway protein 3,WISP-3,O95389,8838,WISP3,Human,RFU,Protein,20,36.65
5934-1_3,5934-1_3,SL000420,Ferritin,Ferritin,P02794 P02792,2495 2512,FTH1 FTL,Human,RFU,Protein,20,12058.1
5936-53_3,5936-53_3,SL002517,Tumor necrosis factor,TNF-a,P01375,7124,TNF,Human,RFU,Protein,20,26.0
5939-42_3,5939-42_3,SL004365,Tumor necrosis factor ligand superfamily member 12,TWEAK,O43508,8742,TNFSF12,Human,RFU,Protein,20,1379.85
5947-90_3,5947-90_3,SL000598,Thrombopoietin,Tpo,P40225,7066,THPO,Human,RFU,Protein,20,31.950000000000003
5954-62_3,5954-62_3,SL003970,Parathyroid hormone,PTH,P01270,5741,PTH,Human,RFU,Protein,20,19.4
5957-30_3,5957-30_3,SL011510,Somatostatin-28,Somatostatin-28,P61278,6750,SST,Human,RFU,Protein,20,816.8499999999999
6151-18_3,6151-18_3,SL007242,Dual specificity mitogen-activated protein kinase kinase 3,MP2K3,P46734,5606,MAP2K3,Human,RFU,Protein,20,42.7
6152-111_3,6152-111_3,SL000074,Cellular tumor antigen p53,p53,P04637,7157,TP53,Human,RFU,Protein,20,118.95
6641-60_3,6641-60_3,SL017289,PolyUbiquitin K48-linked,PolyUbiquitin K48,P0CG47,7314,UBB,Human,RFU,Protein,20,1097.2
6647-55_3,6647-55_3,SL017290,PolyUbiquitin K63-linked,PolyUbiquitin K63,P0CG48,7316,UBC,Human,RFU,Protein,20,1516.95
6649-51_3,6649-51_3,SL012395,Netrin-1,NET1,O95631,9423,NTN1,Human,RFU,Protein,20,92.2
6653-58_3,6653-58_3,SL004838,Leukocyte surface antigen CD47,CD47,Q08722,961,CD47,Human,RFU,Protein,20,44.5
7624-19_3,7624-19_3,SL014896,Ankyrin-2,ANK2,Q01484,287,ANK2,Human,RFU,Protein,20,38.55
7625-27_3,7625-27_3,SL008071,14-3-3 protein theta,14-3-3 protein theta,P27348,10971,YWHAQ,Human,RFU,Protein,20,585.1
7628-40_3,7628-40_3,SL012774,Cysteine-rich with EGF-like domain protein 1,CREL1,Q96HD1,78987,CRELD1,Human,RFU,Protein,20,2002.9
7638-30_3,7638-30_3,SL005403,Vesicular integral-membrane protein VIP36,"Lectin, mannose-binding 2",Q12907,10960,LMAN2,Human,RFU,Protein,20,65.3
7640-29_3,7640-29_3,SL013872,Low-density lipoprotein receptor-related protein 1B,LRP1B,Q9NZR2,53353,LRP1B,Human,RFU,Protein,20,4064.75
7648-9_3,7648-9_3,SL017328,"Myosin-binding protein C, slow-type",MYPC1,Q00872,4604,MYBPC1,Human,RFU,Protein,20,51.25
7655-11_3,7655-11_3,SL002785,N-terminal pro-BNP,N-terminal pro-BNP,P16860,4879,NPPB,Human,RFU,Protein,20,746.0
7660-21_3,7660-21_3,SL003646,Tropomyosin alpha-4 chain,Tropomyosin 4,P67936,7171,TPM4,Human,RFU,Protein,20,221.10000000000002
8446-4_3,8446-4_3,SL011508,Pituitary adenylate cyclase-activating polypeptide 27,PACAP-27,P18509,116,ADCYAP1,Human,RFU,Protein,20,45.099999999999994
8447-11_3,8447-11_3,SL004269,Appetite-regulating hormone,ghrelin,Q9UBU3,51738,GHRL,Human,RFU,Protein,20,33.55
8450-36_3,8450-36_3,SL011498,Pituitary adenylate cyclase-activating polypeptide 38,PACAP-38,P18509,116,ADCYAP1,Human,RFU,Protein,20,40.75
8458-111_3,8458-111_3,SL005266,Alpha-synuclein,a-Synuclein,P37840,6622,SNCA,Human,RFU,Protein,20,33.3
8459-10_3,8459-10_3,SL003993,Bone morphogenetic protein 6,BMP-6,P22004,654,BMP6,Human,RFU,Protein,20,7144.200000000001
8462-18_3,8462-18_3,SL000442,Somatotropin,HGH,P01241,2688,GH1,Human,RFU,Protein,20,21.6
8463-2_3,8463-2_3,SL003672,Extracellular superoxide dismutase [Cu-Zn],SOD3,P08294,6649,SOD3,Human,RFU,Protein,20,280663.9
8464-31_3,8464-31_3,SL012517,R-spondin-4,RSPO4,Q2I0M5,343637,RSPO4,Human,RFU,Protein,20,52.45
8465-52_3,8465-52_3,SL000346,Cathepsin H,Cathepsin H,P09668,1512,CTSH,Human,RFU,Protein,20,2465.45
8467-9_3,8467-9_3,SL004837,Inhibin beta A chain:Inhibin beta B chain heterodimer,Activin AB,P08476 P09529,3624 3625,INHBA INHBB,Human,RFU,Protein,20,358.04999999999995
8468-19_3,8468-19_3,SL000062,Prostate-specific antigen,PSA,P07288,354,KLK3,Human,RFU,Protein,20,29.35
8469-41_3,8469-41_3,SL000466,Insulin-like growth factor-binding protein 2,IGFBP-2,P18065,3485,IGFBP2,Human,RFU,Protein,20,203747.25
8470-213_3,8470-213_3,SL017528,Ribonuclease H1,RNase H1,O60930,246243,RNASEH1,Human,RFU,Protein,20,82.5
8474-6_3,8474-6_3,SL006114,Tyrosine-protein kinase transmembrane receptor ROR1,ROR1,Q01973,4919,ROR1,Human,RFU,Protein,20,1443.8000000000002
8476-11_3,8476-11_3,SL002762,Chromogranin-A,CgA,P10645,1113,CHGA,Human,RFU,Protein,20,25720.4
8479-4_3,8479-4_3,SL000645,Stromelysin-2,MMP-10,P09238,4319,MMP10,Human,RFU,Protein,20,40.7
8480-29_3,8480-29_3,SL006527,EGF-containing fibulin-like extracellular matrix protein 1,FBLN3,Q12805,2202,EFEMP1,Human,RFU,Protein,20,159771.09999999998
8484-24_3,8484-24_3,SL000498,Leptin,Leptin,P41159,3952,LEP,Human,RFU,Protein,20,629.1
8485-7_3,8485-7_3,SL017529,Kelch-like ECH-associated protein 1,KEAP1,Q14145,9817,KEAP1,Human,RFU,Protein,20,26.0
8488-33_3,8488-33_3,SL000542,Integrin alpha-IIb: beta-3 complex,gpIIbIIIa,P08514 P05106,3674  3690,ITGA2B ITGB3,Human,RFU,Protein,20,47.349999999999994
9168-31_3,9168-31_3,SL003170,C-C motif chemokine 26,Eotaxin-3,Q9Y258,10344,CCL26,Human,RFU,Protein,20,41.45
9169-14_3,9169-14_3,SL018938,Small ubiquitin-related modifier 3,SUMO3,P55854,6613,SUMO3,Human,RFU,Protein,20,4756.15
9170-24_3,9170-24_3,SL001713,Interleukin-17A,IL-17,Q16552,3605,IL17A,Human,RFU,Protein,20,30.1
9171-11_3,9171-11_3,SL016969,Cysteine and glycine-rich protein 3,CSRP3,P50461,8048,CSRP3,Human,RFU,Protein,20,139.60000000000002
9172-69_3,9172-69_3,SL000526,Neutrophil collagenase,MMP-8,P22894,4317,MMP8,Human,RFU,Protein,20,51.3
9173-21_3,9173-21_3,SL008094,Phosphoglucomutase-1,PGM1,P36871,5236,PGM1,Human,RFU,Protein,20,38.25
9175-48_3,9175-48_3,SL018891,Down syndrome cell adhesion molecule,DSCAM,O60469,1826,DSCAM,Human,RFU,Protein,20,896.05
9176-3_3,9176-3_3,SL000001,Mucin-1,MUC1,P15941,4582,MUC1,Human,RFU,Protein,20,1753.0
9177-6_3,9177-6_3,SL007306,Protein FAM3B,FAM3B,P58499,54097,FAM3B,Human,RFU,Protein,20,2211.45
9178-30_3,9178-30_3,SL004297,Neuregulin-1,NEUREGULIN-1,Q02297,3084,NRG1,Human,RFU,Protein,20,36.0
9180-6_3,9180-6_3,SL007217,Interferon gamma receptor 2,INGR2,P38484,3460,IFNGR2,Human,RFU,Protein,20,84.85
9182-3_3,9182-3_3,SL004733,"Low-density lipoprotein receptor-related protein 1, soluble",sLRP1,Q07954,4035,LRP1,Human,RFU,Protein,20,630.25
9183-7_3,9183-7_3,SL004475,Interferon alpha/beta receptor 1,IFN-a/b R1,P17181,3454,IFNAR1,Human,RFU,Protein,20,193.55
9185-15_3,9185-15_3,SL008591,Trefoil factor 1,TFF1,P04155,7031,TFF1,Human,RFU,Protein,20,49.05
9187-2_3,9187-2_3,SL013165,Non-histone chromosomal protein HMG-14,HMGN1,P05114,3150,HMGN1,Human,RFU,Protein,20,64.85
9188-119_3,9188-119_3,SL003188,C-X-C motif chemokine 9,MIG,Q07325,4283,CXCL9,Human,RFU,Protein,20,38.0
9190-7_3,9190-7_3,SL008837,CD63 antigen,CD63,P08962,967,CD63,Human,RFU,Protein,20,85.25
9191-8_3,9191-8_3,SL002602,Trefoil factor 2,Trefoil factor 2,Q03403,7032,TFF2,Human,RFU,Protein,20,155.85
9196-8_3,9196-8_3,SL005166,Galectin-7,Galectin-7,P47929,3963,LGALS7,Human,RFU,Protein,20,160.35000000000002
9197-4_3,9197-4_3,SL008486,Galectin-9,LEG9,O00182,3965,LGALS9,Human,RFU,Protein,20,148.65
9199-6_3,9199-6_3,SL018946,Ubiquitin-conjugating enzyme E2 G2,UB2G2,P60604,7327,UBE2G2,Human,RFU,Protein,20,161.35
9201-13_3,9201-13_3,SL004811,Transgelin-2,Transgelin-2,P37802,8407,TAGLN2,Human,RFU,Protein,20,621.8
9202-309_3,9202-309_3,SL008113,"ATP synthase subunit O, mitochondrial",ATPO,P48047,539,ATP5O,Human,RFU,Protein,20,135.55
9204-33_3,9204-33_3,SL009210,Pro-opiomelanocortin,Corticotropin-lipotropin,P01189,5443,POMC,Human,RFU,Protein,20,1399.15
9207-60_3,9207-60_3,SL018887,Quinone oxidoreductase-like protein 1,QORL1,O95825,9946,CRYZL1,Human,RFU,Protein,20,163.60000000000002
9211-19_3,9211-19_3,SL003066,Pigment epithelium-derived factor,PEDF,P36955,5176,SERPINF1,Human,RFU,Protein,20,328349.55
9212-22_3,9212-22_3,SL008381,Cathepsin F,CATF,Q9UBX1,8722,CTSF,Human,RFU,Protein,20,7328.25
9213-24_3,9213-24_3,SL018900,Formimidoyltransferase-cyclodeaminase,FTCD,O95954,10841,FTCD,Human,RFU,Protein,20,30.75
9215-117_3,9215-117_3,SL018947,Ubiquitin carboxyl-terminal hydrolase 25,UBP25,Q9UHP3,29761,USP25,Human,RFU,Protein,20,27.799999999999997
9216-100_3,9216-100_3,SL009948,Plexin-B2,PLXB2,O15031,23654,PLXNB2,Human,RFU,Protein,20,30225.4
