member_name,size_bytes,compressed_size_bytes,crc32,type
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_174/DTI_RD.nii.gz,701050,697893,ac8d26d8,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_181/,0,0,00000000,directory
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_181/DTI_AD.nii.gz,873135,870703,93e1dd23,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_181/DTI_FA.nii.gz,908996,906788,8f236d3d,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_181/DTI_MD.nii.gz,892187,889718,cfb5ec04,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_181/DTI_RD.nii.gz,902121,899908,a8298644,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_184/,0,0,00000000,directory
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_184/DTI_AD.nii.gz,684325,681104,a6538ac5,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_184/DTI_FA.nii.gz,709756,706621,8598f11d,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_184/DTI_MD.nii.gz,696993,693691,7db01980,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_184/DTI_RD.nii.gz,706887,703783,6be185f5,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_189/,0,0,00000000,directory
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_189/DTI_AD.nii.gz,709200,706077,94f133a8,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_189/DTI_FA.nii.gz,736496,733470,1011142b,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_189/DTI_MD.nii.gz,724451,721198,37dc2fef,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_189/DTI_RD.nii.gz,733681,730652,c2885fc5,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_190/,0,0,00000000,directory
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_190/DTI_AD.nii.gz,695656,692175,6a1fe4b0,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_190/DTI_FA.nii.gz,723707,720375,0c0000cb,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_190/DTI_MD.nii.gz,708256,704690,d2747f06,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_190/DTI_RD.nii.gz,719144,715708,a83a4796,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_191/,0,0,00000000,directory
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_191/DTI_AD.nii.gz,799284,796642,4443da6c,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_191/DTI_FA.nii.gz,831287,828752,20a13db3,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_191/DTI_MD.nii.gz,814015,811277,0245ad8b,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_191/DTI_RD.nii.gz,826469,823927,8f2140cd,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_194/,0,0,00000000,directory
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_194/DTI_AD.nii.gz,618029,614186,eb1b8d59,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_194/DTI_FA.nii.gz,641286,637559,5f443da8,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_194/DTI_MD.nii.gz,630534,626632,9b21bfa6,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_194/DTI_RD.nii.gz,638884,635185,3359cbcd,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_195/,0,0,00000000,directory
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_195/DTI_AD.nii.gz,726838,723708,0b6cc144,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_195/DTI_FA.nii.gz,753727,750838,c84ee63f,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_195/DTI_MD.nii.gz,743622,740484,2f118567,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_195/DTI_RD.nii.gz,751043,748187,dcc95aaf,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_197/,0,0,00000000,directory
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_197/DTI_AD.nii.gz,667363,664110,4f6c3b01,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_197/DTI_FA.nii.gz,693113,689977,3357e299,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_197/DTI_MD.nii.gz,679919,676611,63b0824a,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_197/DTI_RD.nii.gz,689457,686346,84435981,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_208/,0,0,00000000,directory
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_208/DTI_AD.nii.gz,653514,650035,2ec44160,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_208/DTI_FA.nii.gz,679537,676198,29ec8256,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_208/DTI_MD.nii.gz,664980,661434,588ec10b,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_208/DTI_RD.nii.gz,675577,672215,322ca950,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_209/,0,0,00000000,directory
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_209/DTI_AD.nii.gz,716086,713107,ccb9adc4,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_209/DTI_FA.nii.gz,744396,741501,a8229789,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_209/DTI_MD.nii.gz,728238,725214,323d76b9,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_209/DTI_RD.nii.gz,740640,737736,d6b9f057,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_211/,0,0,00000000,directory
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_211/DTI_AD.nii.gz,619430,615549,c2d4bdd5,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_211/DTI_FA.nii.gz,641884,638111,76708d4e,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_211/DTI_MD.nii.gz,631142,627171,bf12ae3a,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_211/DTI_RD.nii.gz,639699,635941,40b79e65,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_215/,0,0,00000000,directory
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_215/DTI_AD.nii.gz,668943,665490,b134ca6f,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_215/DTI_FA.nii.gz,695372,692114,365101c3,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_215/DTI_MD.nii.gz,680449,676968,cc27e399,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_215/DTI_RD.nii.gz,691429,688056,9b84907c,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_216/,0,0,00000000,directory
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_216/DTI_AD.nii.gz,701692,698741,d18fd918,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_216/DTI_FA.nii.gz,729551,726776,47c23e82,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_216/DTI_MD.nii.gz,712706,709716,94164ebb,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_216/DTI_RD.nii.gz,724973,722145,44d5bf96,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_218/,0,0,00000000,directory
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_218/DTI_AD.nii.gz,746886,743518,e2cfce5c,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_218/DTI_FA.nii.gz,777203,773970,808ef533,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_218/DTI_MD.nii.gz,759250,755743,bb5816f7,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_218/DTI_RD.nii.gz,772644,769350,11954a49,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_223/,0,0,00000000,directory
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_223/DTI_AD.nii.gz,675372,672007,23807409,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_223/DTI_FA.nii.gz,700215,697056,5be3efde,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_223/DTI_MD.nii.gz,689387,685961,ee6e7ea2,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_223/DTI_RD.nii.gz,697867,694731,36bd7090,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_224/,0,0,00000000,directory
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_224/DTI_AD.nii.gz,696669,693529,b4f543b4,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_224/DTI_FA.nii.gz,723726,720717,d3550ac3,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_224/DTI_MD.nii.gz,708346,705001,5311c056,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_224/DTI_RD.nii.gz,718969,715834,c5f05ea7,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_225/,0,0,00000000,directory
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_225/DTI_AD.nii.gz,807663,805266,fb519a29,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_225/DTI_FA.nii.gz,841409,839028,8a1914a6,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_225/DTI_MD.nii.gz,821055,818502,db847820,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_225/DTI_RD.nii.gz,835304,833123,4a4ba8da,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_234/,0,0,00000000,directory
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_234/DTI_AD.nii.gz,807255,804521,4b10af19,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_234/DTI_FA.nii.gz,839635,837022,8f8c91dc,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_234/DTI_MD.nii.gz,822271,819544,fdee0c16,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_234/DTI_RD.nii.gz,834190,831526,1c79bb71,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_235/,0,0,00000000,directory
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_235/DTI_AD.nii.gz,767202,764553,b4942b54,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_235/DTI_FA.nii.gz,796769,794256,a7314097,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_235/DTI_MD.nii.gz,776245,773592,ba4dfec3,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_235/DTI_RD.nii.gz,791214,788650,cf2102a2,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_237/,0,0,00000000,directory
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_237/DTI_AD.nii.gz,730815,727897,6b6f34f7,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_237/DTI_FA.nii.gz,760104,757317,699056ba,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_237/DTI_MD.nii.gz,745083,742162,454c3108,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_237/DTI_RD.nii.gz,755227,752453,0c099ed9,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_238/,0,0,00000000,directory
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_238/DTI_AD.nii.gz,738658,735535,c35cf89d,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_238/DTI_FA.nii.gz,767744,764774,02a8b789,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_238/DTI_MD.nii.gz,751769,748570,ab88a1f7,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_238/DTI_RD.nii.gz,762934,759987,af1c3fd6,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_251/,0,0,00000000,directory
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_251/DTI_AD.nii.gz,622152,618993,edaf405f,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_251/DTI_FA.nii.gz,645736,642778,48934ffb,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_251/DTI_MD.nii.gz,635216,632051,672bc774,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_251/DTI_RD.nii.gz,641915,638845,124baaef,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_259/,0,0,00000000,directory
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_259/DTI_AD.nii.gz,663974,660472,8efa0b45,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_259/DTI_FA.nii.gz,688909,685554,1c4126fe,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_259/DTI_MD.nii.gz,673861,670299,d851a63b,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_259/DTI_RD.nii.gz,685372,682084,cb392ec5,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_267/,0,0,00000000,directory
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_267/DTI_AD.nii.gz,733742,730441,4e186800,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_267/DTI_FA.nii.gz,761197,758013,a1c0a382,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_267/DTI_MD.nii.gz,749902,746621,bef307f2,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_267/DTI_RD.nii.gz,758073,754865,8d7f1971,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_270/,0,0,00000000,directory
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_270/DTI_AD.nii.gz,695373,692093,20d1af5d,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_270/DTI_FA.nii.gz,722061,718924,14281019,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_270/DTI_MD.nii.gz,706992,703595,2c61bc61,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_270/DTI_RD.nii.gz,718607,715458,8896f284,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_271/,0,0,00000000,directory
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_271/DTI_AD.nii.gz,658170,654627,6725a621,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_271/DTI_FA.nii.gz,683159,679847,c60ff895,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_271/DTI_MD.nii.gz,670756,667203,7c237e47,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_271/DTI_RD.nii.gz,680115,676825,a58ba482,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_272/,0,0,00000000,directory
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_272/DTI_AD.nii.gz,674386,670849,bc4060db,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_272/DTI_FA.nii.gz,701242,697883,b2f7ea38,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_272/DTI_MD.nii.gz,686603,683000,43af96e0,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_272/DTI_RD.nii.gz,696695,693350,1f27bd19,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_278/,0,0,00000000,directory
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_278/DTI_AD.nii.gz,693738,690630,2d2a96bc,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_278/DTI_FA.nii.gz,720985,718166,e8abdc5c,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_278/DTI_MD.nii.gz,703167,700036,21049bda,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_278/DTI_RD.nii.gz,716349,713394,f5a45c0e,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_280/,0,0,00000000,directory
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_280/DTI_AD.nii.gz,879660,876924,2f3d3b93,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_280/DTI_FA.nii.gz,915647,913123,c5dd8986,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_280/DTI_MD.nii.gz,899949,897027,057ff597,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_280/DTI_RD.nii.gz,908901,906387,4d571da6,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_289/,0,0,00000000,directory
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_289/DTI_AD.nii.gz,687559,684060,d4610303,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_289/DTI_FA.nii.gz,713656,710288,efa699ec,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_289/DTI_MD.nii.gz,703037,699511,b63b231d,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_289/DTI_RD.nii.gz,710170,706847,fdf7e350,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_293/,0,0,00000000,directory
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_293/DTI_AD.nii.gz,731525,728504,3bf58fd7,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_293/DTI_FA.nii.gz,760749,757874,deece16d,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_293/DTI_MD.nii.gz,743132,740031,7a044fa5,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_293/DTI_RD.nii.gz,756375,753497,7e2a7328,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_297/,0,0,00000000,directory
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_297/DTI_AD.nii.gz,682792,679675,c6d0bcf8,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_297/DTI_FA.nii.gz,709598,706610,9c0c8127,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_297/DTI_MD.nii.gz,694728,691506,e29c4497,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_297/DTI_RD.nii.gz,706187,703174,e4aaed6e,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_307/,0,0,00000000,directory
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_307/DTI_AD.nii.gz,724598,721678,21d5095e,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_307/DTI_FA.nii.gz,752566,749814,4ee867bd,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_307/DTI_MD.nii.gz,737033,733983,0580f3e6,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_307/DTI_RD.nii.gz,748305,745514,8df0e42c,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_310/,0,0,00000000,directory
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_310/DTI_AD.nii.gz,686753,683664,395d206f,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_310/DTI_FA.nii.gz,713780,710847,39c66229,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_310/DTI_MD.nii.gz,699087,695918,cc625016,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_310/DTI_RD.nii.gz,709036,706054,6284146f,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_313/,0,0,00000000,directory
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_313/DTI_AD.nii.gz,716997,714030,2398e4de,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_313/DTI_FA.nii.gz,744917,742193,dc3ccc63,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_313/DTI_MD.nii.gz,731239,728252,0d0e7ac5,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_313/DTI_RD.nii.gz,740537,737850,4c40a5f2,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_327/,0,0,00000000,directory
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_327/DTI_AD.nii.gz,718665,715483,c02617b3,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_327/DTI_FA.nii.gz,746274,743262,0258711b,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_327/DTI_MD.nii.gz,730187,726956,941970a1,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_327/DTI_RD.nii.gz,742466,739387,261ff0d6,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_328/,0,0,00000000,directory
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_328/DTI_AD.nii.gz,706360,703080,0b2bee3a,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_328/DTI_FA.nii.gz,734372,731267,112f6ecd,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_328/DTI_MD.nii.gz,719626,716288,5054e949,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_328/DTI_RD.nii.gz,730525,727518,4f535ac0,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_338/,0,0,00000000,directory
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_338/DTI_AD.nii.gz,758018,754878,9fa0a673,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_338/DTI_FA.nii.gz,787954,784971,e025c97e,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_338/DTI_MD.nii.gz,770403,767217,f8142b3a,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_338/DTI_RD.nii.gz,783356,780441,8fd1fe9d,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_341/,0,0,00000000,directory
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_341/DTI_AD.nii.gz,735421,732516,6f7a08b5,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_341/DTI_FA.nii.gz,765290,762517,9cbdaa23,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_341/DTI_MD.nii.gz,749973,746833,98728272,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_341/DTI_RD.nii.gz,759632,756779,ba3140ef,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_344/,0,0,00000000,directory
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_344/DTI_AD.nii.gz,685085,681875,0a2ba234,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_344/DTI_FA.nii.gz,710428,707296,40384752,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_344/DTI_MD.nii.gz,697873,694600,187cfaa2,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_344/DTI_RD.nii.gz,706948,703821,d43fa9bc,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_346/,0,0,00000000,directory
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_346/DTI_AD.nii.gz,683622,680016,652c12c8,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_346/DTI_FA.nii.gz,709836,706529,a3080304,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_346/DTI_MD.nii.gz,697944,694331,bdcd88d6,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_346/DTI_RD.nii.gz,705808,702414,028c7bae,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_349/,0,0,00000000,directory
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_349/DTI_AD.nii.gz,644459,641076,4caacd89,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_349/DTI_FA.nii.gz,668738,665496,f5b0a81a,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_349/DTI_MD.nii.gz,657875,654393,f70f8d42,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_349/DTI_RD.nii.gz,665740,662521,7604d8b2,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_354/,0,0,00000000,directory
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_354/DTI_AD.nii.gz,738976,736183,a5abffc5,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_354/DTI_FA.nii.gz,767220,764543,e74204a6,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_354/DTI_MD.nii.gz,754928,752072,18213bc9,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_354/DTI_RD.nii.gz,764511,761779,06d6ee73,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_358/,0,0,00000000,directory
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_358/DTI_AD.nii.gz,686073,682716,bb25d884,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_358/DTI_FA.nii.gz,711889,708721,0be3cdf7,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_358/DTI_MD.nii.gz,696511,693120,318f4522,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_358/DTI_RD.nii.gz,707539,704371,94b883e0,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_360/,0,0,00000000,directory
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_360/DTI_AD.nii.gz,808256,805899,af5e0892,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_360/DTI_FA.nii.gz,840653,838311,d36efc35,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_360/DTI_MD.nii.gz,823838,821342,dc25966d,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_360/DTI_RD.nii.gz,836230,833833,9c61850d,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_361/,0,0,00000000,directory
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_361/DTI_AD.nii.gz,792942,790060,d301689c,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_361/DTI_FA.nii.gz,822997,820194,75fb69a3,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_361/DTI_MD.nii.gz,807610,804716,b1ab8f1e,file
DTI_Data_sharing/DTI_Data_sharing_MECFS-GO/CFS_361/DTI_RD.nii.gz,817836,815090,917092bf,file
