member_name,size_bytes,compressed_size_bytes,crc32,type
RRF_Data_sharing_MECFS/CFS_098/RRF_W.nii,3610868,518019,4a6210b5,file
RRF_Data_sharing_MECFS/CFS_099/RRF_H.nii,3610868,962833,78a05b34,file
RRF_Data_sharing_MECFS/CFS_099/RRF_O.nii,3610868,381831,e158d5b0,file
RRF_Data_sharing_MECFS/CFS_099/RRF_T.nii,3610868,483388,162c7f9a,file
RRF_Data_sharing_MECFS/CFS_099/RRF_W.nii,3610868,497044,82dc2127,file
RRF_Data_sharing_MECFS/CFS_100/RRF_H.nii,3610868,960204,b961afbe,file
RRF_Data_sharing_MECFS/CFS_100/RRF_O.nii,3610868,356971,673366c5,file
RRF_Data_sharing_MECFS/CFS_100/RRF_T.nii,3610868,458278,e08c90b6,file
RRF_Data_sharing_MECFS/CFS_100/RRF_W.nii,3610868,482692,b9cc4d78,file
RRF_Data_sharing_MECFS/CFS_104/RRF_H.nii,3610868,908572,56fbf0c0,file
RRF_Data_sharing_MECFS/CFS_104/RRF_O.nii,3610868,227514,a84426b4,file
RRF_Data_sharing_MECFS/CFS_104/RRF_T.nii,3610868,335191,de68952b,file
RRF_Data_sharing_MECFS/CFS_104/RRF_W.nii,3610868,378421,aeff6e7d,file
RRF_Data_sharing_MECFS/CFS_107/RRF_H.nii,3610868,948689,52a1976b,file
RRF_Data_sharing_MECFS/CFS_107/RRF_O.nii,3610868,362723,dc412c31,file
RRF_Data_sharing_MECFS/CFS_107/RRF_T.nii,3610868,478949,075a7399,file
RRF_Data_sharing_MECFS/CFS_107/RRF_W.nii,3610868,489227,9cc92e5c,file
RRF_Data_sharing_MECFS/CFS_108/RRF_H.nii,3610868,944296,ac66191c,file
RRF_Data_sharing_MECFS/CFS_108/RRF_O.nii,3610868,320169,f3d41706,file
RRF_Data_sharing_MECFS/CFS_108/RRF_T.nii,3610868,440794,97fd9727,file
RRF_Data_sharing_MECFS/CFS_108/RRF_W.nii,3610868,449994,f08d0e2f,file
RRF_Data_sharing_MECFS/CFS_113/RRF_H.nii,3610868,908524,ecd68278,file
RRF_Data_sharing_MECFS/CFS_113/RRF_O.nii,3610868,242198,fdebd836,file
RRF_Data_sharing_MECFS/CFS_113/RRF_T.nii,3610868,343319,246d7b76,file
